treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated_descr,time,leadtime,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,11,12,1,0.999928216261643,0.9999159605014357,0.9999369703760768,2069868,24,109182
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,12,13,1,0.9999177113243224,0.9999054555641151,0.999928216261643,1965672,18,104178
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,13,14,1,0.9999054555641151,0.9998931998039079,0.9999177113243224,1865124,24,100524
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,14,15,1,0.9998931998039079,0.9998791932208138,0.9999054555641151,1758384,24,106716
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,15,16,1,0.9998809440437005,0.9998651866377197,0.9998949506267946,1644006,24,114354
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,16,17,1,0.9998651866377197,0.9998494292317389,0.9998809440437005,1540764,24,103218
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,17,18,1,0.9998529308775125,0.9998354226486449,0.9998686882834933,1448088,18,92658
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,18,19,1,0.9998389242944183,0.9998196652426641,0.9998546817003992,1360254,24,87810
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,19,20,1,0.9998249177113243,0.99980565865957,0.9998424259401919,1260762,18,99474
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,20,21,1,0.9998126619511171,0.9997934028993627,0.9998319210028713,1180830,12,79920
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,21,22,1,0.9998004061909097,0.9997793963162687,0.9998196652426641,1098756,18,82056
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,22,23,1,0.9997881504307025,0.9997653897331746,0.9998091603053435,1028022,12,70722
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,23,24,1,0.9997741438476084,0.9997496323271938,0.9997951537222495,964938,12,63072
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,24,25,1,0.9997496323271938,0.9997233699838924,0.9997723930247217,908016,24,56898
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,25,26,1,0.9997321240983262,0.9997041109321381,0.9997566356187408,855516,18,52482
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,26,27,1,0.999726871629666,0.9996988584634778,0.9997531339729673,790098,6,65412
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,27,28,1,0.9997093634007984,0.9996795994117236,0.9997356257440997,739800,12,50286
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,28,29,1,0.9996988584634778,0.9996673436515162,0.999726871629666,689400,6,50394
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,29,30,1,0.9996866027032706,0.999655087891309,0.9997163666923454,645252,12,44136
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,30,31,1,0.99967609776595,0.9996428321311016,0.9997058617550248,606228,6,39018
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,31,32,1,0.9996585895370824,0.9996235730793473,0.999690104349044,572430,12,33786
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,32,33,1,0.9996428321311016,0.9996060648504798,0.99967609776595,541140,6,31284
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,33,34,1,0.9996148189649136,0.9995745500385181,0.9996498354226486,499020,18,42102
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,34,35,1,0.999597310736046,0.9995552909867638,0.9996340780166678,467190,6,31824
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,35,36,1,0.9995833041529519,0.9995412844036697,0.9996218222564606,436398,6,30786
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,36,37,1,0.9995570418096505,0.9995097695917081,0.999597310736046,408894,12,27492
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,37,38,1,0.9995360319350095,0.9994887597170671,0.9995798025071784,384528,12,24354
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,38,39,1,0.9995237761748021,0.9994747531339729,0.9995675467469711,362832,0,21696
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,39,40,1,0.9995010154772743,0.9994502416135583,0.9995482876952168,343464,12,19356
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,40,41,1,0.9994642481966525,0.9994082218642762,0.9995150220603684,316530,12,26922
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,41,42,1,0.9994572449051055,0.9994012185727292,0.9995097695917081,296244,0,20286
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,42,43,1,0.9994432383220113,0.9993854611667484,0.9994975138315008,276030,6,20208
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,43,44,1,0.9994222284473703,0.9993609496463338,0.9994782547797465,258462,6,17562
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,44,45,1,0.9994064710413895,0.9993434414174662,0.9994642481966525,242676,6,15780
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,45,46,1,0.9993819595209749,0.9993154282512781,0.9994432383220113,229482,6,13188
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,46,47,1,0.9993644512921073,0.9992961691995238,0.9994274809160305,218016,0,11466
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,47,48,1,0.9993469430632397,0.9992751593248828,0.9994117235100497,200628,6,17382
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,48,49,1,0.9993311856572589,0.9992576510960152,0.9993977169269557,187656,0,12972
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,49,50,1,0.9993259331885986,0.9992506478044682,0.9993942152811822,174948,6,12702
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,50,51,1,0.9992909167308636,0.9992121297009594,0.9993644512921073,163566,6,11376
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,51,52,1,0.999273408501996,0.9991893690034316,0.9993486938861265,153558,0,10008
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,52,53,1,0.9992348903984873,0.9991438476083759,0.9993154282512781,145008,6,8544
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,53,54,1,0.9992068772322992,0.9991123327964143,0.9992909167308636,137184,6,7818
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,54,55,1,0.9991928706492051,0.9990948245675467,0.9992786609706562,124152,0,13032
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,55,56,1,0.9991596050143567,0.9990580572869249,0.9992506478044682,114396,6,9750
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,56,57,1,0.9991420967854892,0.9990370474122838,0.999236641221374,104712,0,9684
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,57,58,1,0.9991333426710554,0.9990247916520765,0.9992278871069403,96180,0,8532
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,58,59,1,0.9991333426710554,0.9990247916520765,0.9992278871069403,89130,0,7050
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,59,60,1,0.9991000770362071,0.9989845227256811,0.9992016247636389,83652,6,5472
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,60,61,1,0.9990755655157925,0.9989547587366062,0.9991823657118846,78984,0,4668
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,61,62,1,0.9990755655157925,0.9989547587366062,0.9991823657118846,69588,0,9396
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,62,63,1,0.9990615589326983,0.9989372505077386,0.9991701099516773,63102,0,6486
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,63,64,1,0.9990458015267175,0.9989162406330976,0.99915785419147,56646,0,6456
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,64,65,1,0.99902829329785,0.9988934799355698,0.9991455984312627,51072,6,5568
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,65,66,1,0.9989880243714546,0.9988427060718538,0.9991158344421879,46428,0,4644
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,66,67,1,0.9989670144968135,0.9988129420827789,0.9991000770362071,42558,0,3870
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,67,68,1,0.9989442537992856,0.9987814272708173,0.9990843196302263,39522,0,3036
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,68,69,1,0.9989179914559844,0.9987481616359689,0.9990650605784719,33312,0,6210
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,69,70,1,0.9989179914559844,0.9987481616359689,0.9990650605784719,29064,0,4248
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Unboosted,70,NA,NA,0.998884725821136,0.9986973877722529,0.9990440507038308,-6,6,29064
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,0,1,1,1,1,1,3426960,NA,NA
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,1,2,1,1,NA,NA,3319314,0,107646
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,2,3,1,1,NA,NA,3212154,0,107160
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,3,4,1,1,0.9999964983542265,1,3102672,6,109476
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,4,5,1,0.9999964983542265,0.999992996708453,0.9999982491771132,2994690,12,107970
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,5,6,1,0.9999947475313398,0.9999912458855662,0.9999964983542265,2888226,6,106458
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,6,7,1,0.9999894950626794,0.9999842425940192,0.999992996708453,2780856,12,107358
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,7,8,1,0.9999877442397928,0.9999824917711324,0.9999912458855662,2661000,6,119850
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,8,9,1,0.9999807409482457,0.9999754884795854,0.999985993416906,2557140,18,103842
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,9,10,1,0.9999772393024722,0.9999702360109252,0.9999824917711324,2459868,12,97260
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,10,11,1,0.9999719868338119,0.9999649835422649,0.999978990125359,2364876,6,94986
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,11,12,1,0.9999702360109252,0.9999614818964914,0.9999754884795854,2274606,12,90258
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,12,13,1,0.9999667343651516,0.9999597310736046,0.9999737376566986,2189616,0,84990
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,13,14,1,0.9999649835422649,0.9999562294278311,0.9999719868338119,2107902,6,81708
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,14,15,1,0.9999649835422649,0.9999562294278311,0.9999702360109252,2019636,6,88260
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,15,16,1,0.9999614818964914,0.9999544786049444,0.9999684851880384,1911204,0,108432
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,16,17,1,0.9999597310736046,0.9999509769591708,0.9999667343651516,1813284,6,97914
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,17,18,1,0.9999562294278311,0.9999474753133973,0.9999649835422649,1727298,6,85980
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,18,19,1,0.9999544786049444,0.9999457244905106,0.9999632327193781,1644888,0,82410
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,19,20,1,0.9999509769591708,0.999942222844737,0.9999597310736046,1539990,6,104892
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,20,21,1,0.999949226136284,0.9999387211989635,0.9999579802507178,1462056,6,77928
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,21,22,1,0.9999474753133973,0.9999369703760768,0.9999562294278311,1379118,6,82932
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,22,23,1,0.9999439736676238,0.9999334687303032,0.9999544786049444,1305762,0,73356
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,23,24,1,0.9999439736676238,0.9999317179074165,0.9999527277820576,1240422,0,65340
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,24,25,1,0.999942222844737,0.9999317179074165,0.9999509769591708,1182852,6,57564
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,25,26,1,0.9999404720218503,0.9999299670845297,0.9999509769591708,1129362,0,53490
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,26,27,1,0.9999404720218503,0.999928216261643,0.999949226136284,1049148,0,80214
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,27,28,1,0.9999387211989635,0.9999264654387562,0.999949226136284,992676,0,56472
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,28,29,1,0.9999387211989635,0.9999264654387562,0.9999474753133973,935118,0,57558
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,29,30,1,0.99993521955319,0.9999229637929827,0.9999457244905106,882552,6,52560
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,30,31,1,0.99993521955319,0.9999229637929827,0.9999457244905106,836346,0,46206
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,31,32,1,0.99993521955319,0.999921212970096,0.9999457244905106,797724,0,38622
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,32,33,1,0.9999334687303032,0.9999194621472092,0.9999439736676238,761454,0,36270
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,33,34,1,0.9999317179074165,0.9999194621472092,0.9999439736676238,702618,0,58836
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,34,35,1,0.9999264654387562,0.9999107080327754,0.9999387211989635,661734,6,40878
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,35,36,1,0.9999264654387562,0.9999107080327754,0.9999387211989635,622266,0,39468
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,36,37,1,0.9999264654387562,0.9999107080327754,0.9999387211989635,584712,0,37554
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,37,38,1,0.9999264654387562,0.9999107080327754,0.9999387211989635,551076,0,33636
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,38,39,1,0.9999194621472092,0.9999019539183416,0.9999334687303032,521922,6,29148
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,39,40,1,0.9999177113243224,0.9999002030954549,0.9999317179074165,496368,0,25554
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,40,41,1,0.9999124588556622,0.9998949506267946,0.999928216261643,453264,0,43104
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,41,42,1,0.9999072063870019,0.9998861965123608,0.9999229637929827,423498,6,29760
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,42,43,1,0.9999072063870019,0.9998861965123608,0.9999229637929827,393708,0,29790
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,43,44,1,0.9998967014496813,0.9998739407521535,0.9999159605014357,368106,0,25602
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,44,45,1,0.9998914489810211,0.9998669374606065,0.9999107080327754,344784,6,23316
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,45,46,1,0.9998914489810211,0.9998669374606065,0.9999107080327754,326406,0,18378
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,46,47,1,0.9998844456894741,0.9998581833461727,0.9999054555641151,311952,0,14454
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,47,48,1,0.9998844456894741,0.9998581833461727,0.9999054555641151,283782,0,28170
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,48,49,1,0.9998844456894741,0.9998581833461727,0.9999054555641151,264396,0,19386
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,49,50,1,0.9998774423979271,0.9998476784088521,0.9999002030954549,245778,0,18618
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,50,51,1,0.9998739407521535,0.9998424259401919,0.9998967014496813,228636,0,17142
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,51,52,1,0.9998686882834933,0.9998371734715317,0.9998949506267946,214260,6,14370
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,52,53,1,0.9998686882834933,0.9998371734715317,0.9998949506267946,202650,0,11610
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,53,54,1,0.999863435814833,0.9998301701799847,0.9998914489810211,191946,0,10704
pfizer,covidemergency,none,none,,BNT162b2,COVID-19 A&E attendance, ,Main analysis,,Boosted,54,55,1,0.9998581833461727,0.9998231668884375,0.9998861965123608,171360,0,20586
