treatment,outcome,treatment_descr,outcome_descr,treated_descr,n_events,time,leadtime,interval,n.risk,n.event,n.censor,sumerand,surv,surv.ll,surv.ul,se.surv_greenwood,haz_km,cml.haz_km,se.haz_km,haz_ac,cml.haz_ac,se.haz_ac,llsurv,se.llsurv
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,40,41,1,485997,1,39936,4.233832933025251e-12,0.9999024677083304,0.9998855055706487,0.9999180163345386,8.124667676439023e-6,2.0576258701185398e-6,9.768483594261084e-5,2.05762375320534e-6,2.1457915127508295e-6,9.768502032581403e-5,2.1457915127495945e-6,-9.233762333845618,0.083180218895695393
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,41,42,1,446060,0,26770,0,0.9999024677083304,0.9998855055706487,0.9999180163345386,8.124667676439023e-6,0,9.768483594261084e-5,NaN,0,9.768502032581403e-5,NaN,-9.233762333845618,0.083180218895695393
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,42,43,1,419290,0,27092,0,0.9999024677083304,0.9998855055706487,0.9999180163345386,8.124667676439023e-6,0,9.768483594261084e-5,NaN,0,9.768502032581403e-5,NaN,-9.233762333845618,0.083180218895695393
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,43,44,1,392198,3,23864,1.9503557156954696e-11,0.999895400150963,0.9998756109903344,0.9999123622886447,9.247089477810169e-6,7.649197599171847e-6,1.0533403354178269e-4,4.4162494024874425e-6,7.889245512005459e-6,1.0533424718027318e-4,4.5548580200239625e-6,-9.15837195732102,0.0877973101045936
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,44,45,1,368331,0,21740,0,0.999895400150963,0.9998756109903344,0.9999123622886447,9.247089477810169e-6,0,1.0533403354178269e-4,NaN,0,1.0533424718027318e-4,NaN,-9.15837195732102,0.0877973101045936
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,45,46,1,346591,0,17408,0,0.999895400150963,0.9998756109903344,0.9999123622886447,9.247089477810169e-6,0,1.0533403354178269e-4,NaN,0,1.0533424718027318e-4,NaN,-9.15837195732102,0.0877973101045936
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,46,47,1,329183,0,14104,0,0.999895400150963,0.9998756109903344,0.9999123622886447,9.247089477810169e-6,0,1.0533403354178269e-4,NaN,0,1.0533424718027318e-4,NaN,-9.15837195732102,0.0877973101045936
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,47,48,1,315079,2,26431,2.0146232215665323e-11,0.9998883325935956,0.9998671299214935,0.9999081217542243,1.0278585070035768e-5,6.347614407815183e-6,1.1168164794959787e-4,4.488426946653951e-6,6.625533148370533e-6,1.1168188173423485e-4,4.684959418163351e-6,-9.099856069752665,0.09204476953857404
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,48,49,1,288646,1,18297,1.2002464153420455e-11,0.9998855055706487,0.9998628893870731,0.9999052947312773,1.0846579156651591e-5,3.4644512655640475e-6,1.1514609921516192e-4,3.464445264347564e-6,3.5778559340529596e-6,1.1514633900097556e-4,3.5778559340472345e-6,-9.069306725507596,0.09420905837352478
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,49,50,1,270348,0,16921,0,0.9998855055706487,0.9998628893870731,0.9999052947312773,1.0846579156651591e-5,0,1.1514609921516192e-4,NaN,0,1.1514633900097556e-4,NaN,-9.069306725507596,0.09420905837352478
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,50,51,1,253427,0,15848,0,0.9998855055706487,0.9998628893870731,0.9999052947312773,1.0846579156651591e-5,0,1.1514609921516192e-4,NaN,0,1.1514633900097556e-4,NaN,-9.069306725507596,0.09420905837352478
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,51,52,1,237579,0,14440,0,0.9998855055706487,0.9998628893870731,0.9999052947312773,1.0846579156651591e-5,0,1.1514609921516192e-4,NaN,0,1.1514633900097556e-4,NaN,-9.069306725507596,0.09420905837352478
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,52,53,1,223139,0,11113,0,0.9998855055706487,0.9998628893870731,0.9999052947312773,1.0846579156651591e-5,0,1.1514609921516192e-4,NaN,0,1.1514633900097556e-4,NaN,-9.069306725507596,0.09420905837352478
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,53,54,1,212026,0,10109,0,0.9998855055706487,0.9998628893870731,0.9999052947312773,1.0846579156651591e-5,0,1.1514609921516192e-4,NaN,0,1.1514633900097556e-4,NaN,-9.069306725507596,0.09420905837352478
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,54,55,1,201917,1,19851,2.4527674874455093e-11,0.9998812650362282,0.9998544083182322,0.9999024677083304,1.1923459991984843e-5,4.952529999950475e-6,1.2009862921511239e-4,4.95251773615859e-6,5.2085774854029615e-6,1.2009888126479023e-4,5.208577485385298e-6,-9.02719514395261,0.09929228271404922
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,55,56,1,182065,2,14658,6.03367391693444e-11,0.9998699569444405,0.999838859692024,0.999895400150963,1.4229782064350102e-5,1.098508774338835e-5,1.3108371695850075e-4,7.767587371113216e-6,1.1445903797178585e-5,1.3108402934476672e-4,8.09347619166129e-6,-8.93967199502138,0.10856888939803286
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,56,57,1,167405,1,13338,3.5683360194922385e-11,0.9998643028985466,0.9998303786231832,0.9998911596165425,1.5432364001266158e-5,5.973537230070787e-6,1.3705725418857153e-4,5.973519388470623e-6,6.22140099729058e-6,0.00013705758441649661,6.221400997260479e-6,-8.895109396239619,0.11261309860714054
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,57,58,1,154066,0,11894,0,0.9998643028985466,0.9998303786231832,0.9998911596165425,1.5432364001266158e-5,0,1.3705725418857153e-4,NaN,0,0.00013705758441649661,NaN,-8.895109396239619,0.11261309860714054
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,58,59,1,142172,0,9355,0,0.9998643028985466,0.9998303786231832,0.9998911596165425,1.5432364001266158e-5,0,1.3705725418857153e-4,NaN,0,0.00013705758441649661,NaN,-8.895109396239619,0.11261309860714054
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,59,60,1,132817,0,7005,0,0.9998643028985466,0.9998303786231832,0.9998911596165425,1.5432364001266158e-5,0,1.3705725418857153e-4,NaN,0,0.00013705758441649661,NaN,-8.895109396239619,0.11261309860714054
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,60,61,1,125812,0,5734,0,0.9998643028985466,0.9998303786231832,0.9998911596165425,1.5432364001266158e-5,0,1.3705725418857153e-4,NaN,0,0.00013705758441649661,NaN,-8.895109396239619,0.11261309860714054
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,61,62,1,120078,1,13633,6.935483219278417e-11,0.9998558218297058,0.9998162435084486,0.9998855055706487,1.7535351741834438e-5,8.327920185212944e-6,1.4538517437378447e-4,8.32788550801344e-6,8.829164496163728e-6,1.4538553927909397e-4,8.829164496077693e-6,-8.836121452562567,0.12063030065230651
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,62,63,1,106444,0,9125,0,0.9998558218297058,0.9998162435084486,0.9998855055706487,1.7535351741834438e-5,0,1.4538517437378447e-4,NaN,0,1.4538553927909397e-4,NaN,-8.836121452562567,0.12063030065230651
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,63,64,1,97319,1,8928,1.0558669283780952e-10,0.9998445137379179,0.9997992813707668,0.9998798515247548,2.0323288809415702e-5,1.0275485773589947e-5,1.556606601473744e-4,1.0275432980650386e-5,1.076953728683047e-5,1.5566107784577187e-4,1.0769537286674336e-5,-8.767829492097684,0.13058147150201335
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,64,65,1,88390,0,7781,0,0.9998445137379179,0.9997992813707668,0.9998798515247548,2.0323288809415702e-5,0,1.556606601473744e-4,NaN,0,1.5566107784577187e-4,NaN,-8.767829492097684,0.13058147150201335
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,65,66,1,80609,0,6833,0,0.9998445137379179,0.9997992813707668,0.9998798515247548,2.0323288809415702e-5,0,1.556606601473744e-4,NaN,0,1.5566107784577187e-4,NaN,-8.767829492097684,0.13058147150201335
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,66,67,1,73776,1,5453,1.8372813938292774e-10,0.9998317921346567,0.9997766651871912,0.9998727839673874,2.4427256121048647e-5,1.3554543482975493e-5,1.6921520363034993e-4,1.3554451619839684e-5,1.4074793452406086e-5,1.6921571319242307e-4,1.4074793452057559e-5,-8.684336247536564,0.14438014936932403
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,67,68,1,68322,0,4331,0,0.9998317921346567,0.9997766651871912,0.9998727839673874,2.4427256121048647e-5,0,1.6921520363034993e-4,NaN,0,1.6921571319242307e-4,NaN,-8.684336247536564,0.14438014936932403
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,68,69,1,63991,0,9797,0,0.9998317921346567,0.9997766651871912,0.9998727839673874,2.4427256121048647e-5,0,1.6921520363034993e-4,NaN,0,1.6921571319242307e-4,NaN,-8.684336247536564,0.14438014936932403
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,69,70,1,54194,0,6462,0,0.9998317921346567,0.9997766651871912,0.9998727839673874,2.4427256121048647e-5,0,1.6921520363034993e-4,NaN,0,1.6921571319242307e-4,NaN,-8.684336247536564,0.14438014936932403
pfizer,covidemergency,BNT162b2,COVID-19 A&E attendance,Boosted,211,70,NA,NA,47732,0,47732,0,0.9998317921346567,0.9997766651871912,0.9998727839673874,2.4427256121048647e-5,NA,NA,NA,NA,1.6921571319242307e-4,NA,-8.684336247536564,0.14438014936932403
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,0,1,1,NA,NA,NA,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,0,NA,NA
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,1,2,1,4244751,61,202556,3.3855687514842308e-12,0.9999858648852652,0.9999816243508448,0.9999901054196856,1.8399650665886564e-6,1.43706898237376e-5,1.43706898237376e-5,1.8399650665886562e-6,1.4722057805797957e-5,1.4370793083036224e-5,1.8849663475950387e-6,-11.150312669205851,0.12803687993447577
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,2,3,1,4042134,82,261748,5.0188157179370664e-12,0.9999660757246366,0.9999604216787427,0.9999717297705305,2.898931172491802e-6,2.0286314110318954e-5,3.4657003934056555e-5,2.240225902327319e-6,2.0965330757495296e-5,3.465731296338926e-5,2.315233470086918e-6,-10.270001802262307,0.08364848268704948
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,3,4,1,3780304,68,232279,4.7584254892432235e-12,0.9999477000754815,0.999940632518114,0.9999547676328489,3.6278677081200866e-6,1.7987971337754847e-5,5.26449752718114e-5,2.18134231654279e-6,1.8558290977900487e-5,5.2645446086736236e-5,2.250523350868729e-6,-9.851930817204202,0.0689149579601621
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,4,5,1,3547957,73,225869,5.799293656889949e-12,0.9999279109148529,0.9999180163345386,0.9999349784722202,4.35423092808375e-6,2.057522117658134e-5,7.322019644839274e-5,2.4081227161101457e-6,2.125190612130588e-5,7.3220878936062e-5,2.487347472401685e-6,-9.522029946300774,0.05947142158965787
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,5,6,1,3322015,71,234876,6.4337540197389984e-12,0.9999067082427507,0.999895400150963,0.9999151893115916,5.038953613062255e-6,2.1372570563347848e-5,9.459276701174058e-5,2.536430367850516e-6,2.2156055710309883e-5,9.459367789602208e-5,2.6294400533303493e-6,-9.26591991399143,0.05327449361152371
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,6,7,1,3087068,83,199858,8.709583300698108e-12,0.9998798515247548,0.9998671299214935,0.9998897461050691,5.8392769807433435e-6,2.6886353005505547e-5,1.2147912001724613e-4,2.951120968230843e-6,2.778617035433226e-5,1.2148039234605423e-4,3.049928426596407e-6,-9.01575768807467,0.04807348962830327
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,7,8,1,2887127,77,209483,9.237842034170124e-12,0.9998529948067588,0.999838859692024,0.9998643028985466,6.582586283775414e-6,2.6670111844750855e-5,1.48149231861997e-4,3.0393007900141183e-6,2.7674477698144767e-5,1.4815085984459716e-4,3.1537994313980436e-6,-8.81727948008306,0.04443822721476124
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,8,9,1,2677567,76,177474,1.0600960730114554e-11,0.9998247245772893,0.9998091759510811,0.9998374461805506,7.34337803345409e-6,2.8383976946235144e-5,1.7653320880823214e-4,3.255819243109985e-6,2.9357321870586743e-5,1.765352396234952e-4,3.367515770344687e-6,-8.641990043596428,0.0416045800745108
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,9,10,1,2500017,79,156478,1.264022752622712e-11,0.9997922138133994,0.9997766651871912,0.9998077624396077,8.158232639917332e-6,3.159978512146117e-5,2.081329939296933e-4,3.5551974181332802e-6,3.26211934112622e-5,2.0813552402865554e-4,3.6701710015896846e-6,-8.477321132604528,0.03920489245046295
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,10,11,1,2343460,85,142695,1.5478169143876394e-11,0.9997568760265626,0.9997385003774075,0.9997738381642444,9.056629436500404e-6,3.627115461753134e-5,2.4440414854722464e-4,3.934087739502894e-6,3.741081920891522e-5,2.444073364605171e-4,4.057773068470586e-6,-8.316674312866484,0.037064530651527226
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,11,12,1,2200680,72,133274,1.4867327643314455e-11,0.9997229517511993,0.9997031625905707,0.9997427409118279,9.842573822842902e-6,3.271716015049893e-5,2.771213086977236e-4,3.855691225415956e-6,3.373934574722576e-5,2.771250318290272e-4,3.9762200278776854e-6,-8.1910417751734,0.03552656993642572
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,12,13,1,2067334,79,148215,1.8485125057036914e-11,0.9996847869414155,0.9996635842693135,0.9997059896135176,1.0739754476077198e-5,3.821346719978484e-5,3.153347758975084e-4,4.299268812552905e-6,3.963501668433519e-5,3.153392291819154e-4,4.459287771579006e-6,-8.061861580561061,0.03406852266328125
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,13,14,1,1919040,65,124846,1.7650621929819595e-11,0.9996508626660522,0.9996282464824766,0.9996734788496278,1.1531383761272123e-5,3.387110221777555e-5,3.49205878115284e-4,4.201122023701538e-6,3.5010526049312595e-5,3.492109050383843e-4,4.3425213056897085e-6,-7.959834505854173,0.03303279245578463
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,14,15,1,1794129,54,126518,1.6776428074893183e-11,0.9996211789251093,0.9995971492300603,0.9996452086201583,1.2236360287137963e-5,3.009817019846399e-5,3.79304048313748e-4,4.095780537396493e-6,3.119867024334385e-5,3.7930952819586187e-4,4.245601263347079e-6,-7.87715798911074,0.03227180343656794
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,15,16,1,1667557,68,108635,2.4454863736351425e-11,0.9995801870923786,0.9995533303743825,0.999605630298901,1.319661426085244e-5,4.07782162768649e-5,4.200822645906129e-4,4.944984259385624e-6,4.2152100274887486e-5,4.2008857592688457e-4,5.111692992246702e-6,-7.775044973858087,0.03142708449809781
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,16,17,1,1558854,57,97151,2.3457398870585086e-11,0.9995448493055418,0.9995151655645989,0.9995702925120643,1.4056097510649917e-5,3.6565322987271416e-5,4.5664758757788426e-4,4.8431067970070476e-6,3.7742095679523256e-5,4.56654567441797e-4,4.99906269420721e-6,-7.691583322814202,0.03079465039923613
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,17,18,1,1461646,59,85983,2.761754928391985e-11,0.999503857472811,0.9994741737318681,0.9995321277022805,1.5004933760696776e-5,4.0365451005236565e-5,4.970130385831209e-4,5.255028043622036e-6,4.158956736276324e-5,4.970208331538121e-4,5.414500481951084e-6,-7.606878614931661,0.030204756778010895
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,18,19,1,1375604,46,81327,2.4310029993425442e-11,0.9994699331974477,0.9994388359450314,0.9995010304498642,1.579294881238762e-5,3.3439856237696315e-5,5.304528948208172e-4,4.930355379969407e-6,3.44590583313201e-5,5.304612485160118e-4,5.080710966871419e-6,-7.541763649673476,0.02978790369006661
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,19,20,1,1294231,57,93391,3.40306611799836e-11,0.9994261143417701,0.9993921900664067,0.99945862510566,1.6834097699432784e-5,4.404159690194409e-5,5.744944917227613e-4,5.833323556658554e-6,4.569112638245717e-5,5.74503815277632e-4,6.051937530851968e-6,-7.462003819657251,0.02931881613922108
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,20,21,1,1200783,45,73214,3.121042825782847e-11,0.9993893630434598,0.9993526117451494,0.9994232873188231,1.773521516374015e-5,3.7475547205448444e-5,6.119700389282097e-4,5.586420056342519e-6,3.865469630937845e-5,6.119800647089767e-4,5.762301905415786e-6,-7.3988108499874325,0.02899779438415717
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,21,22,1,1127524,56,74803,4.405122678916779e-11,0.9993398901418882,0.9993017253321045,0.999375227928725,1.8934085305256547e-5,4.966634856552943e-5,6.616363874937391e-4,6.6367801809809914e-6,5.137169300459731e-5,6.616476466883569e-4,6.864831233511661e-6,-7.320777399483413,0.028635509003085032
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,22,23,1,1052665,56,64368,5.0539479477780656e-11,0.9992861767058963,0.9992451848731656,0.9993243415156801,2.0221986037314036e-5,5.319831095362722e-5,7.148346984473664e-4,7.108734232683133e-6,5.487758867875346e-5,7.14847372722333e-4,7.3333262489608395e-6,-7.243441502781113,0.028308765774511236
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,23,24,1,988241,57,57104,5.836791367337379e-11,0.9992282227354838,0.9991844038798062,0.9992692145682146,2.161386938454404e-5,5.767823840540921e-5,7.725129368527755e-4,7.639448982136787e-6,5.939600514973785e-5,7.725272745812803e-4,7.867193066653657e-6,-7.165843242914314,0.027999753343465127
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,24,25,1,931080,41,51062,4.729649802046439e-11,0.9991844038798062,0.9991391715126551,0.9992282227354838,2.2679010736094242e-5,4.4034884220475145e-5,8.165478210732507e-4,6.876942105365359e-6,4.527742638691107e-5,8.165631283657327e-4,7.0711460056663175e-6,-7.1104063327240565,0.02779642669935014
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,25,26,1,879977,43,46431,5.553247574793683e-11,0.9991363444897081,0.9990882850996101,0.9991815768568593,2.3868885669555123e-5,4.886491351478505e-5,8.654127345880358e-4,7.451647381706061e-6,5.019025608702757e-5,8.65429235809188e-4,7.653942295488919e-6,-7.052284947742981,0.027604280573898965
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,26,27,1,833503,40,60788,5.757931568568377e-11,0.9990882850996101,0.999037398686565,0.9991349309782347,2.5042828225192423e-5,4.799022918933705e-5,9.134029637773728e-4,7.587739408360033e-6,4.9807680095232286e-5,9.134206165664194e-4,7.875285701056183e-6,-6.998314086232696,0.02744158918295146
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,27,28,1,772675,34,45411,5.695138708915439e-11,0.999043052732459,0.9989907528079405,0.999093939145504,2.6152064784847432e-5,4.400297667195134e-5,9.574059404493241e-4,7.546282206378991e-6,4.5336204626292996e-5,9.574245613977791e-4,7.775094947142922e-6,-6.951263627065264,0.027341178051576508
pfizer,covidadmitted,BNT162b2,COVID-19 hospitalisation,Unboosted,2258,28,29,1,727230,38,45053,7.185594707842597e-11,0.998992166319414,0.998935625860475,0.9990444662439324,2.748763376590902e-5,5.2253069867854736e-5,0.001009659010317179,8.476345786184872e-6,5.3924841542562666e-5,0.0010096789965049003,8.747764426106007e-6,-6.898122823888788,0.027251633007626376
