treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,period_id,term_left,term_right,term_midpoint,hr,hr.ll,hr.ul
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-2.990811373585065,1.0624451386932379,1.0948010034992581,-2.731831048771131,0.006298342984919777,-5.136581910681921,-0.8450408364882098,NA,region- and trial-stratified,3,14,28,21,0.050246651374088853,0.005877746077668643,0.4295398169549092
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.1438424406741436,1.2362012179622812,1.1257681387568699,-1.9043374624560638,0.0568662481996495,-4.350307447580298,0.06262256623201079,NA,region- and trial-stratified,4,28,42,35,0.11720362870472169,0.012902845022122,1.064624937988686
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.4232760853910495,0.6151139726677367,0.5637558896853829,-0.750814480407945,0.45276431352630275,-1.5282173252467355,0.6816651544646364,NA,Demographic adjustment,1,0,7,3.5,0.6548978004349942,0.21692202425537546,1.9771672815927326
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-2.361609118507137,1.0843193523956856,1.1208114042245032,-2.1070530774453977,0.03511297900139202,-4.558359104248927,-0.16485913276534703,NA,Demographic adjustment,2,7,14,10.5,0.09426841204153509,0.010479240183951735,0.8480131529423077
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-3.0793730830205783,1.0696578892454716,1.0923412370301726,-2.8190577986350616,0.0048164844412007385,-5.2203225664276465,-0.9384235996135102,NA,Demographic adjustment,3,14,28,21,0.04598807832085284,0.005405585184885153,0.39124410684683864
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.393550746561197,1.2592775386949173,1.1102434910005645,-2.1558791075677473,0.03109310625232459,-4.569588002992322,-0.21751349013007149,NA,Demographic adjustment,4,28,42,35,0.09130490703393021,0.01036222804523173,0.8045167518109965
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.3628603786762497,0.6178385544721371,0.5862147555765146,-0.6189888180473957,0.5359237253124309,-1.5118201868121688,0.7860994294596695,NA,Full adjustment,1,0,7,3.5,0.6956835589779591,0.2205082462551092,2.1948186630277813
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-2.338966044725433,1.0858364346415137,1.1239696344175316,-2.0809868639712334,0.037435108434684713,-4.541906047900445,-0.1360260415504202,NA,Full adjustment,2,7,14,10.5,0.09642728820806032,0.010653081905400742,0.8728199026092585
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-3.006581869298783,1.0720170259552977,1.150720401112213,-2.612782276557201,0.008980849453599622,-5.261952411754205,-0.7512113268433613,NA,Full adjustment,3,14,28,21,0.04946045244187493,0.005185171240285936,0.4717947088706115
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.0338089800668473,1.2432017248157148,1.0848815509834429,-1.8746829810343846,0.06083634960242868,-4.160137747486349,0.09251978735265487,NA,Full adjustment,4,28,42,35,0.13083621828736286,0.0156054081661763,1.0969348467822115
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.6563804523856,0.2761005734012862,0.2755985101183501,-2.3816545746336977,0.017235055764895688,-1.1965436064104638,-0.11621729836073624,NA,Unadjusted,1,0,7,3.5,0.5187254922619705,0.3022370588620059,0.8902817455131378
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.58927683084256,0.27596351736072794,0.2769759312985296,-5.737960058087535,9.58237064414885e-9,-2.1321396807721182,-1.0464139809130018,NA,Unadjusted,2,7,14,10.5,0.20407313778374683,0.11858329181828405,0.35119488526867537
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.9233756891846094,0.3333748873020418,0.3361457719793143,-5.721850011259312,1.0537031290205065e-8,-2.5822092958194784,-1.2645420825497404,NA,Unadjusted,3,14,28,21,0.1461128969682777,0.07560678162242529,0.2823685680350443
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.9886447513355645,0.7374049276453759,0.6668623216422559,-2.982091935316133,0.00286286014566126,-3.2956708844011513,-0.6816186182699777,NA,Unadjusted,4,28,42,35,0.13688080732919425,0.03704318501403282,0.5057976361372336
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.6597554972411496,0.27612060128703,0.2756320618916565,-2.3936094107240744,0.01668350463620736,-1.1999844115333114,-0.11952658294898777,NA,region- and trial-stratified,1,0,7,3.5,0.5169777215192568,0.3011989071047366,0.8873404193804236
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.6113790997660795,0.27620059762083726,0.2765178432668722,-5.82739645560923,5.629875845844093e-9,-2.1533441136518405,-1.0694140858803187,NA,region- and trial-stratified,2,7,14,10.5,0.19961213911072162,0.11609527211259935,0.3432095498403493
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.9349889039619639,0.33406415912012816,0.33529625229580445,-5.770982797191785,7.881052107695949e-9,-2.592157482612996,-1.277820325310932,NA,region- and trial-stratified,3,14,28,21,0.14442587136961313,0.07485836012678104,0.2786439922748141
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.8704343350176,0.742286423890872,0.6468929798577063,-2.8914123251562103,0.003835145846759914,-3.1383212773904985,-0.6025473926447014,NA,region- and trial-stratified,4,28,42,35,0.15405673504713596,0.0433555187353821,0.5474153765346315
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.5710482469639544,0.27809341896564344,0.277903041788221,-2.05484705489164,0.03989377965045268,-1.1157282000629971,-0.026368293864911685,NA,Demographic adjustment,1,0,7,3.5,0.5649329389726555,0.3276765778944278,0.9739763140443533
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.5195918036544,0.27885119921489815,0.2801721223806167,-5.423779463647062,5.835186904138449e-8,-2.068719072992557,-0.970464534316243,NA,Demographic adjustment,2,7,14,10.5,0.21880118256904024,0.12634752004617,0.3789069819187298
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.83356402775395,0.3385977939854708,0.3394709917738685,-5.401239199181237,6.618210558661722e-8,-2.498914945426825,-1.1682131100810749,NA,Demographic adjustment,3,14,28,21,0.15984286696836988,0.08217411366564327,0.3109220286162972
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.6503312022016368,0.7466439234427572,0.6507932886280227,-2.5358761853257605,0.011216638400816263,-2.925862609292941,-0.37479979511033235,NA,Demographic adjustment,4,28,42,35,0.1919863118004796,0.05361842021085262,0.6874268912400853
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.586496090694905,0.2784397206762159,0.27949434522227296,-2.0984184500351284,0.03586819686681309,-1.1342949412131644,-0.038697240176645664,NA,Full adjustment,1,0,7,3.5,0.556273004086934,0.3216488227348374,0.9620419327043507
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.5214916541783752,0.27899180134039603,0.2809411482789813,-5.415695292408706,6.105099452479463e-8,-2.0721261865805056,-0.970857121776245,NA,Full adjustment,2,7,14,10.5,0.2183858876517381,0.12591777220938863,0.37875825698480353
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.7813762845706547,0.33811060827551315,0.3406800838496176,-5.228882957998175,1.7053727972569087e-7,-2.449096979165991,-1.1136555899753184,NA,Full adjustment,3,14,28,21,0.16840621282899132,0.08637154660032081,0.32835642796395387
moderna,covidadmitted,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.5251481166641117,0.7464675876112594,0.6499223940748072,-2.346661894663941,0.018942434996667354,-2.7989726017967818,-0.25132363153144155,NA,Full adjustment,4,28,42,35,0.2175888259472765,0.060872570879232264,0.7777706197269667
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.3697626673729168,1.4147165409308573,1.4529495798063885,-0.2544910522099392,0.7991162158994352,-3.2174915151460426,2.4779661804002093,NA,Unadjusted,2,7,14,10.5,0.6908982838856194,0.04005541073284573,11.917002720550595
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-19.510505397746346,11167.087237254918,1.0009200563681642,-19.492571133543038,1.2693990220601314e-84,-21.47227265963175,-17.548738135860944,NA,Unadjusted,3,14,28,21,3.3627545316231326e-9,4.728359295340111e-10,2.3915521925536163e-8
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.6179666405729959,1.4328853617317396,1.6810541613546754,-0.3676066213565708,0.7131665769107463,-3.912772252889344,2.676838971743352,NA,region- and trial-stratified,2,7,14,10.5,0.5390393848214353,0.019985020663091862,14.539062194980918
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-20.305927180988807,14274.549932698339,0.9982090095349851,-20.34236015406063,5.425561165863417e-92,-22.262380888720777,-18.349473473256836,NA,region- and trial-stratified,3,14,28,21,1.5179164773598193e-9,2.1457090157155922e-10,1.0738037708584812e-8
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.0133765302510487,1.4563085921040095,1.6372931910342803,-0.6189340649556463,0.5359597961909892,-4.222412216810896,2.195659156308799,NA,Demographic adjustment,2,7,14,10.5,0.3629912570565339,0.014663230917327333,8.985922232444738
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-22.373881811943644,36959.233347956586,0.8803386037118176,-25.415086556022285,1.7178858093548787e-142,-24.099313769419084,-20.648449854468204,NA,Demographic adjustment,3,14,28,21,1.9193164710563043e-10,3.4182278816298795e-11,1.0776858195631848e-9
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.8939533528569727,1.461180639872146,1.694172214831928,-0.5276638024344286,0.5977327010886251,-4.214469877536006,2.426563171822061,NA,Full adjustment,2,7,14,10.5,0.409035490503421,0.014780154982799963,11.319910561565637
moderna,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-19.725600571020337,9458.297413668313,0.8637133563650382,-22.838133074653467,1.9174446446686544e-115,-21.41844764246202,-18.032753499578654,NA,Full adjustment,3,14,28,21,2.7119427661435113e-9,4.989837217453081e-10,1.4739225442292245e-8
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.12191835830905523,1.4142724143639895,1.4014281973889644,-0.08699579367405647,0.9306748555943176,-2.868667152110315,2.6248304354922043,NA,Unadjusted,1,0,7,3.5,0.8852206364621678,0.056774548009222534,13.802233618684092
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-2.1975844360820593,1.0803962532329991,1.0796652386636874,-2.0354313146193648,0.041807493128809665,-4.313689419222728,-0.08147945294139092,NA,Unadjusted,2,7,14,10.5,0.11107113399950581,0.01338407891329892,0.9217516489444691
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-19.320484483576223,3524.7307888067767,0.33779414101291577,-57.196031954969555,0,-19.982548834150183,-18.658420133002263,NA,Unadjusted,3,14,28,21,4.066494610856127e-9,2.0974388450006546e-9,7.884081321148968e-9
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,17.26597497059571,13815.945460138928,1.023521162710009,16.86919196167869,7.5826531097093e-64,15.259910354269532,19.27203958692189,NA,Unadjusted,4,28,42,35,31515024.886345252,4239306.931390827,234282822.56060043
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.11037770899142699,1.4142499083098397,1.404077310047358,-0.0786122731288237,0.9373410252073149,-2.8623186681941273,2.641563250211273,NA,region- and trial-stratified,1,0,7,3.5,0.8954958345824322,0.057136126838399345,14.035126882551426
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-2.2426684426530934,1.0807080708184702,1.0965580548202116,-2.045188973620548,0.040836231138385456,-4.3918827370580065,-0.09345414824818077,NA,region- and trial-stratified,2,7,14,10.5,0.10617480465195155,0.012377403872632238,0.9107797773171213
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-20.278614643068448,5731.158290994693,0.34215619014270804,-59.26712778339785,0,-20.949228452835595,-19.6080008333013,NA,region- and trial-stratified,3,14,28,21,1.5599459822170207e-9,7.977479242050285e-10,3.0503764329565482e-9
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,18.260575906303178,21976.77204114879,1.0021599142429232,18.22121963449121,3.5026037957868207e-74,16.296378567637298,20.224773244969057,NA,region- and trial-stratified,4,28,42,35,85205445.68973699,11951634.050691662,607445638.3448733
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,0.12808315248294408,1.4211646876565676,1.4239830854458957,0.08994710245651341,0.9283292504737862,-2.662872409585233,2.9190387145511214,NA,Demographic adjustment,1,0,7,3.5,1.1366475138305954,0.06974759008813922,18.52347255388508
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-2.0607538261085065,1.0859564730653228,1.1060200422939608,-1.863215626576136,0.06243193519618755,-4.228513275184136,0.10700562296712324,NA,Demographic adjustment,2,7,14,10.5,0.12735792796868495,0.014574042039491026,1.1129405124896432
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-20.398286836945097,6374.238150232397,0.3612132289103209,-56.47159407334281,0,-21.106251756348748,-19.690321917541446,NA,Demographic adjustment,3,14,28,21,1.3840015816441813e-9,6.818224996866969e-10,2.809324096628911e-9
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,18.322171731035997,19453.39859000627,1.0428626952173667,17.569112228352417,4.247674285597021e-69,16.27819840758959,20.366145054482406,NA,Demographic adjustment,4,28,42,35,90618752.5185086,11736314.632113896,699687982.5921676
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,0.07042855910844684,1.4217441302693448,1.4196899534101861,0.049608408469238606,0.9604344458947333,-2.7121126187888644,2.852969737005758,NA,Full adjustment,1,0,7,3.5,1.0729679129082343,0.06639638818463829,17.339198314962136
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-2.0676007527620595,1.086308098976135,1.1142577913442477,-1.8555856363074588,0.06351264259320348,-4.251505893289931,0.11630438776581187,NA,Full adjustment,2,7,14,10.5,0.12648889607101096,0.014242769660359922,1.1233377503669255
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-20.50132181512029,6954.152713875432,0.36503418572684576,-56.162744796897954,0,-21.21677567227081,-19.785867957969767,NA,Full adjustment,3,14,28,21,1.2485014870747928e-9,6.104799454697071e-10,2.5533286962090986e-9
moderna,coviddeath,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,18.54997566412279,18409.535489790847,1.039241145546415,17.849539294722145,2.914305723744828e-71,16.51310044759967,20.586850880645912,NA,Full adjustment,4,28,42,35,113802570.14128585,14843913.109965786,872480516.0754633
